language,seconds,seed,ecapa_eer.ref,ecapa_eer.src,ecapa_speaker_similarity.ref.gen_vs_ref_mean,ecapa_speaker_similarity.ref.gt_pair_mean,ecapa_speaker_similarity.src.gen_vs_src_mean,ecapa_speaker_similarity.src.gt_pair_mean,redimnet_eer.ref,redimnet_eer.src,redimnet_speaker_similarity.ref.gen_vs_ref_mean,redimnet_speaker_similarity.ref.gt_pair_mean,redimnet_speaker_similarity.src.gen_vs_src_mean,redimnet_speaker_similarity.src.gt_pair_mean,dns_mos.gt_mean,dns_mos.gen_mean,wer.source_mean,wer.converted_mean,cer.source_mean,cer.converted_mean,num_items
german,3,37,0.15000000000000002,0.0,0.5609402060508728,0.8003937602043152,0.24430593848228455,0.7984673380851746,0.09,0.0,0.5594335794448853,0.8280078172683716,0.26640260219573975,0.8259472846984863,3.7523581981658936,3.8404831886291504,0.0550498440861702,0.07102106511592865,0.030354788526892662,0.03148932754993439,50
german,30,37,0.30000000000000004,0.0,0.7391194105148315,0.8112303018569946,0.17447428405284882,0.7810302972793579,0.19000000000000003,0.0,0.7187304496765137,0.8405175805091858,0.18680572509765625,0.8090381026268005,3.7406725883483887,3.7768828868865967,0.06853482127189636,0.06637546420097351,0.04238376021385193,0.026942642405629158,50
german,60,42,0.15000000000000002,0.0,0.561103880405426,0.7861921191215515,0.12248733639717102,0.8029569387435913,0.04000000000000002,0.0,0.4953027367591858,0.806689441204071,0.13026458024978638,0.8306543231010437,3.780075788497925,3.0246589183807373,0.10909531265497208,0.17195577919483185,0.0661037266254425,0.07862058281898499,50
german,60,73,0.05000000000000003,0.0,0.5518310070037842,0.7858496904373169,0.13524343073368073,0.7973471879959106,0.04000000000000002,0.0,0.5007373094558716,0.7986230254173279,0.12680092453956604,0.8237695097923279,3.7659618854522705,2.998465061187744,0.14437349140644073,0.18196596205234528,0.10922952741384506,0.11531972885131836,50
german,10,73,0.21,0.04000000000000002,0.7083371877670288,0.8125746846199036,0.20236217975616455,0.8031999468803406,0.13,0.0,0.698193371295929,0.8324804902076721,0.22125640511512756,0.8159472942352295,3.813011407852173,3.851463556289673,0.08320808410644531,0.06576094776391983,0.05554764345288277,0.02530927211046219,50
german,10,42,0.29000000000000004,0.02000000000000001,0.7086421251296997,0.8152948021888733,0.20361824333667755,0.7986311912536621,0.13,0.0,0.6894237995147705,0.8351171612739563,0.2204717993736267,0.8268749713897705,3.843080520629883,3.8487234115600586,0.07940494269132614,0.1004171296954155,0.03383742645382881,0.0429559089243412,50
dutch,10,37,0.29000000000000004,0.03000000000000001,0.711193323135376,0.7823637127876282,0.2754215598106384,0.7871068716049194,0.21999999999999997,0.0,0.6821386814117432,0.7998144626617432,0.28428953886032104,0.8005077838897705,3.790525436401367,3.7926392555236816,0.11970023065805435,0.14958396553993225,0.04611096903681755,0.05026859790086746,50
dutch,60,37,0.11,0.010000000000000009,0.5678815245628357,0.7999626994132996,0.21924293041229248,0.7854008674621582,0.0,0.0,0.49168944358825684,0.8116015791893005,0.18113556504249573,0.8076611161231995,3.791989326477051,2.9325084686279297,0.12780320644378662,0.2143191695213318,0.042855728417634964,0.08395905792713165,50
dutch,30,73,0.42000000000000004,0.0,0.7333933115005493,0.7694166302680969,0.27281129360198975,0.8137597441673279,0.30000000000000004,0.0,0.7019726634025574,0.783740222454071,0.2710278332233429,0.8190234303474426,3.7887988090515137,3.746438503265381,0.10001767426729202,0.12512272596359253,0.0309105534106493,0.038468070328235626,50
dutch,30,42,0.44999999999999996,0.0,0.7443792819976807,0.7615997195243835,0.2579740285873413,0.8003007769584656,0.27,0.0,0.7011523246765137,0.7837011814117432,0.24297241866588593,0.815869152545929,3.8005781173706055,3.817880153656006,0.11416450142860413,0.1386256366968155,0.03911830484867096,0.044352781027555466,50
